created_at,screen_name,text
2019-06-27 11:32:59,Deepakshivshan3,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 11:21:06,JMoota,"Bihar AES deaths: Youth Congress protests near Harsh Vardhan’s residence in Delhi, detained | India News, The India… https://t.co/Qm1LfOIZTC"
2019-06-27 11:21:00,VIJAYraghavSING,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 11:20:19,SantapriyaMukh6,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 11:16:29,desainitesh6,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 11:15:26,SyedShadabAshr1,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 11:08:29,abookhalidah,"RT @MnshaP: 130 children have died in two hospitals in #Muzaffarpur, one government and one private. This is their story.

https://t.co/Sb9…"
2019-06-27 11:08:09,ManiChandila,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 11:05:00,DhunganaSahil,RT @manipurmygov: Acute Encephalitis Syndrome (AES) is a serious public health problem in India usually affects children and young adults a…
2019-06-27 11:04:23,swap1978,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 11:03:15,ParomitaNandi1,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 11:03:15,swap1978,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 10:59:31,IYCTelangana,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 10:59:21,shahul_ahmeed,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:58:10,pj_pandey,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:57:08,IYCTelangana,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 10:57:01,IYCTelangana,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 10:52:50,shanu_sahota,"RT @LiveLawIndia: SC issues notice to Centre, Bihar &amp; Uttar Pradesh govts asking them to file affidavits within 7 days giving details of fa…"
2019-06-27 10:52:40,nagma_morarji,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:52:17,prashantrai2698,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:44:53,jaiswal_shusant,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:43:00,charmmeet,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:40:18,WeForNews,Bihar:Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn… https://t.co/EuUUEqCY3t
2019-06-27 10:39:21,AnooBhu,"In Hindi, translated into English
- Bihar: Who is Responsible for the Death of 100 Children?… https://t.co/4rqlIeT1ll"
2019-06-27 10:38:45,HRHSubhabrata,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:37:55,nemityadav1,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:37:06,shailesh505,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:36:38,SyedSalu60,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:36:15,AnooBhu,"Dont forget: Bihar's health minister was more interested in India vs Pak cricket match during the health crisis 
https://t.co/h7tZtumv62"
2019-06-27 10:36:15,Ak1565,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:33:54,BeingSCV,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:33:30,_saurabhbandari,RT @ANI: Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local admn after an FIR…
2019-06-27 10:33:18,ANI,Bihar: Residents of Harivanshpur village in Vaishali dist say that they'll file a case against state govt&amp;local adm… https://t.co/mThbCskSrC
2019-06-27 10:25:50,MrAhmadRaza3,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 10:20:43,Shashwatab,RT @ttindia: Modi described the deaths of over 150 children in Bihar from acute encephalitis syndrome as a matter of “shame” and the “bigge…
2019-06-27 10:11:08,GoNews24x7,#HealthMinister Faces Protest | Health Minister Dr. #HarshVardhan faces protest from Youth Congress members as deat… https://t.co/Ge6PjU0hjb
2019-06-27 09:59:13,kvwithlove,RT @SarveshSays: बिहार के मुजफ्फरपुर में चमकी बुखार यानी एक्यूट इंसेफलाइटिस सिंड्रोम (एसईएस) से मरनेवालों की संख्या लगातार बढ़ती जा रही है।…
2019-06-27 09:59:09,RamuTechie,RT @SarveshSays: बिहार के मुजफ्फरपुर में चमकी बुखार यानी एक्यूट इंसेफलाइटिस सिंड्रोम (एसईएस) से मरनेवालों की संख्या लगातार बढ़ती जा रही है।…
2019-06-27 09:56:45,aftabistan,Modi described the deaths of over 150 children in Bihar from acute encephalitis syndrome as a matter of “shame” and… https://t.co/1R5JYsoN2O
2019-06-27 09:46:57,IfthikharV,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:45:31,htTweets,"Bihar plans 5-block survey to curb acute encephalitis syndrome, toll goes up to 154

https://t.co/nW5JDkM3C8 https://t.co/y3rxYrJ90U"
2019-06-27 09:43:23,IYC_UPWest,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:42:15,Sanntoshus,"RT @FinancialXpress: Acute encephalitis syndrome claimed one more life in Muzaffarpur on Wednesday
https://t.co/FFxGoi6kol"
2019-06-27 09:41:00,socialraj84,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:39:38,desainitesh6,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:36:01,SandeepBoora4,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:27:36,sriomthakur1996,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 09:21:58,manipurmygov,Acute Encephalitis Syndrome (AES) is a serious public health problem in India usually affects children and young ad… https://t.co/94Jm9Xmx1N
2019-06-27 09:18:32,lsunil117,@SupriyaNayak_ Litchi in empty stomach is AES( Acute Encephalitis Syndrome)
2019-06-27 09:17:40,Deepakkhatri812,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 09:17:28,Deepakkhatri812,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:15:03,ApolloCradle,The total number of Acute Encephalitis Syndrome (AES) cases registered across the state of Bihar has been more than… https://t.co/GUaEa51QAD
2019-06-27 09:08:50,AfzalKhan_INC,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 09:08:40,AfzalKhan_INC,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:07:21,neeraj70001,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:05:13,x_mango_man,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:04:41,IycSandesh,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 09:03:31,knigam1,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/cz9VGHdHqb"
2019-06-27 09:03:31,knigam1,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/sFOSwh3Mzo"
2019-06-27 09:03:20,PratibhaQueen,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/odsRjmrhwG"
2019-06-27 09:03:19,PratibhaQueen,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/Eou1g5jeOI"
2019-06-27 09:02:07,saurabhpawarinc,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 09:02:01,saurabhpawarinc,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:01:49,srinivasiyc,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 09:01:34,srinivasiyc,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 09:01:08,RanjanEcIYC,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/XC0l0DAK9G"
2019-06-27 09:01:07,RanjanEcIYC,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/hudfL1I0f9"
2019-06-27 09:00:58,mehtabbaba,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/RPKndDtmua"
2019-06-27 09:00:57,mehtabbaba,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/uzreWvnYlF"
2019-06-27 09:00:53,RajniNagar9,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/5hmbgL8Dcc"
2019-06-27 09:00:53,RajniNagar9,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/kAUuXgywDh"
2019-06-27 08:59:32,zaheergul1111,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/9O0uyPyEAx"
2019-06-27 08:59:32,zaheergul1111,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/QmwMlrPT01"
2019-06-27 08:59:17,INCfor2024,RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/rP00QtuU7F
2019-06-27 08:59:17,INCfor2024,RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister… https://t.co/7k1aed4l6T
2019-06-27 08:59:12,SoniMaster111,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/BefO5vrW73"
2019-06-27 08:59:11,SoniMaster111,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/iyTniVptun"
2019-06-27 08:59:09,RJThakurGBNagar,"RT IYC ""RT JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congre… https://t.co/MpJjefeSa6"
2019-06-27 08:59:09,RJThakurGBNagar,"RT IYC ""RT NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health M… https://t.co/QunVSwjMxo"
2019-06-27 08:59:03,TaufeeqJugnu_,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 08:58:32,IYC,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 08:58:29,IYC,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 08:58:09,Animeshsharma38,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 08:57:48,DelhiPYC,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 08:57:26,keshavyadaviyc,RT @NEWS9TWEETS: #BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan's resi…
2019-06-27 08:57:17,MohdIltaj,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 08:57:13,deepakgehlot759,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 08:57:01,keshavyadaviyc,RT @JagranPost: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a protest ne…
2019-06-27 08:54:27,TaufeeqJugnu_,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:53:35,FinancialXpress,"Acute encephalitis syndrome claimed one more life in Muzaffarpur on Wednesday
https://t.co/FFxGoi6kol"
2019-06-27 08:46:28,coppersulphate3,RT @ttindia: Modi described the deaths of over 150 children in Bihar from acute encephalitis syndrome as a matter of “shame” and the “bigge…
2019-06-27 08:41:41,Abhaymandal7071,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:40:29,HankaMsd,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:39:55,sumitdaga14,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:36:14,IYCChhattisgarh,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:35:52,Ramjana39207191,"RT @Ach_Balkrishna: T-4
यह सिद्ध हो चुका है कि चमकी बुख़ार का लीची खाने से कोई संबंध नहीं है, Acute Encephalitis Syndrome (चमकी बुख़ार) मूल…"
2019-06-27 08:35:42,desainitesh6,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:34:22,vbwalia,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:33:03,Allavaru,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:08:54,madhutrehan,"Two hospitals, one enemy: A deep dive into how medical professionals are dealing with AES | Newslaundry… https://t.co/gdk07sRl3B"
2019-06-27 08:06:38,commonman_says,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 08:04:03,balann49,RT @ttindia: Modi described the deaths of over 150 children in Bihar from acute encephalitis syndrome as a matter of “shame” and the “bigge…
2019-06-27 08:01:40,neeraj70001,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:58:56,surajIyc,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:50:46,DeviIthoibi,RT @SevadalMP: Instead of giving ears to  protesting people's  problem of lack of water supply and death of several children due to Acute E…
2019-06-27 07:49:42,Deepakkhatri812,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:48:43,IYCHimachal,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:45:38,KaliMoumita,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:42:38,ImaadINC,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:42:15,Deepakshivshan3,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:42:02,MNJYDV,"Who was responsible for Muzaffarpur Acute Encephalitis Syndrome (AES) deaths of 160 children ?

@IYC… https://t.co/URPqI3dNwQ"
2019-06-27 07:41:45,saurabhpawarinc,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:41:26,shamimparwez10,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:40:44,DelhiPYC,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:40:33,keshavyadaviyc,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:40:25,srinivasiyc,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:40:23,RanjanEcIYC,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/cEOogELqZC"
2019-06-27 07:40:13,Parul20608956,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:40:04,mehtabbaba,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/LGgGxjVSab"
2019-06-27 07:40:02,RajniNagar9,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/M4kS4nLST5"
2019-06-27 07:39:42,zaheergul1111,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/OPwPAWMX2h"
2019-06-27 07:39:32,SoniMaster111,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/ZeHsTrfLhT"
2019-06-27 07:39:17,INCfor2024,RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protest… https://t.co/LHBcuuTAaq
2019-06-27 07:39:14,RJThakurGBNagar,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/7wVWdHPyrx"
2019-06-27 07:38:23,PratibhaQueen,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/VAb2EZCgCR"
2019-06-27 07:38:05,knigam1,"RT IYC ""RT ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit… https://t.co/WEZxF0r5Sz"
2019-06-27 07:37:17,abhinavsinghinc,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:37:14,dileepjain007,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:37:07,IYC,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:30:00,ttindia,Modi described the deaths of over 150 children in Bihar from acute encephalitis syndrome as a matter of “shame” and… https://t.co/stCn7JNYZi
2019-06-27 07:25:58,pandey_amrish,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:25:02,razal_salah,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:24:04,siddharthjourno,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:14:40,SyedSalu60,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:06:42,Dailyaddaa,#Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth #Congress and Bihar Congress unit protested nea… https://t.co/zA0CFxzbUG
2019-06-27 07:06:20,sunilkr752,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 07:04:20,epatrakaar,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near… https://t.co/meY52QyHe5
2019-06-27 07:03:59,businessline,"Over 150 children have died in the last few weeks in Bihar’s Muzaffarpur district, otherwise famous for its lichi f… https://t.co/nJ58HLqLyp"
2019-06-27 07:03:00,TheBoringTweet,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near… https://t.co/7S2MwQx3nJ
2019-06-27 07:02:09,NEWS9TWEETS,#BIGNEWS: Indian Youth #Congress and #Bihar Congress unit stage protest near Union Health Minister Dr.Harsh Vardhan… https://t.co/2ttLQV0Khy
2019-06-27 07:02:07,JagranPost,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit today held a pr… https://t.co/VFd8GyI3m7
2019-06-27 07:02:02,Xenohadi1,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near… https://t.co/6NiGY9CuLQ
2019-06-27 07:01:46,somitsrivastav,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near… https://t.co/oegkmYhTnf
2019-06-27 06:58:07,RuralIndian,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 06:57:49,NewsMobileIndia,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and #Bihar Congress unit protested near… https://t.co/e8dS15W81r
2019-06-27 06:52:57,smanian11,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 06:52:42,learninggtruth,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 06:52:30,WeForNews,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near… https://t.co/o1UdeuQDud
2019-06-27 06:51:43,powerofuva,"RT @Ach_Balkrishna: T-4
यह सिद्ध हो चुका है कि चमकी बुख़ार का लीची खाने से कोई संबंध नहीं है, Acute Encephalitis Syndrome (चमकी बुख़ार) मूल…"
2019-06-27 06:51:08,Himansh49164172,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 06:50:46,varun66442023,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 06:50:29,DrMadanMohanJha,RT @ANI: Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near Union Health Mi…
2019-06-27 06:49:05,ANI,Muzaffarpur Acute Encephalitis Syndrome (AES) deaths: Indian Youth Congress and Bihar Congress unit protested near… https://t.co/cbLviBor00
2019-06-27 06:30:34,aappinkidwarka,"RT @ANI: Bihar: FIR lodged against 39 people in Harivanshpur, in Vaishali district after they protested over lack of water supply &amp; death o…"
2019-06-27 05:49:05,FinancialXpress,Government should take timely steps to prevent cases of acute #encephalitis syndrome (AES) and ensure that the dise… https://t.co/tfv0qWdwQW
